machine,app,ranks,duration,PAPI_BR_INS,PAPI_LD_INS,PAPI_SR_INS,PAPI_TOT_INS,PAPI_L1_LDM,PAPI_L1_STM,PAPI_L2_LDM,PAPI_L2_STM,EPT,FP_ARITH:SCALAR_SINGLE,FP_ARITH:SCALAR_DOUBLE,ARITH,IO Bytes Read,IO Bytes Written,PAPI_MEM_WCY,REALTIME (sec)
ruby,kripke.exe,32,0.0666,105187500,335625000,97625000,821500000,0,0,0,0,0,1131.6875,131079564.1,72252202.06,102540.7188,2107144.563,25125000,0.1206830625
ruby,kripke.exe,1,0.0833,18125000,113232142.9,25410714.29,249500000,2267857.143,892857.1429,53571.42857,35714.28571,0,4.919642857,56664712.42,20315495.25,938.7232143,19688.72321,2732142.857,0.02996961607
ruby,kripke.exe,32,0.0833,138250000,500562500,139562500,1223250000,437500,0,0,0,0,1193.5625,200482481.1,72088847.28,105811.6875,2107277.156,24875000,0.1606469375
ruby,kripke.exe,1,0.1,30464285.71,175803571.4,40535714.29,400750000,3160714.286,910714.2857,53571.42857,35714.28571,0,4.294642857,84316698.94,20400835.08,938.7232143,19688.72321,3053571.429,0.04205685714
ruby,kripke.exe,32,0.0833,190000000,736625000,200250000,1805000000,2000000,0,0,0,0,1182.40625,288906723.6,70280025.88,105876.6875,2107279.188,25437500,0.2146801563
ruby,kripke.exe,1,0.1333,46339285.71,256267857.1,60017857.14,595196428.6,3642857.143,910714.2857,53571.42857,35714.28571,0,5.214285714,119858231.6,20303229.35,938.7232143,19688.72321,3392857.143,0.05785239286
ruby,kripke.exe,32,0.0666,245875000,1028812500,273062500,2514750000,2000000,0,0,0,0,1186.625,420817310,71810530.38,105845.6563,2107278.219,26375000,0.2675845313
ruby,kripke.exe,1,0.0833,9839285.714,90321428.57,17089285.71,168571428.6,3535714.286,1803571.429,160714.2857,71428.57143,0,5.303571429,51232922.21,40755416.37,938.7142857,19688.71429,5017857.143,0.03101886607
ruby,kripke.exe,32,0.0833,142750000,459375000,129375000,1078750000,125000,0,0,0,0,1141.78125,180865989.3,146313836.8,105843.6875,2107278.156,67937500,0.193211
ruby,kripke.exe,1,0.1166,25553571.43,164303571.4,32660714.29,343196428.6,3678571.429,1767857.143,160714.2857,71428.57143,0,4.973214286,78430877.58,40686295.4,938.7232143,19688.72321,5375000,0.047210125
ruby,kripke.exe,32,0.0833,194500000,705812500,182187500,1665187500,2000000,0,0,0,0,1131.09375,267707225,139248552.1,105845.6563,2107278.219,55437500,0.2501024688
ruby,kripke.exe,1,0.1666,51875000,287803571.4,58589285.71,634732142.9,4535714.286,1785714.286,178571.4286,71428.57143,0,3.991071429,123720429.8,40770199.68,938.7321429,19688.72321,5875000,0.06919941071
ruby,kripke.exe,32,0.0833,302187500,1182625000,289125000,2806437500,2812500,0,0,0,0,1179.28125,435084969.8,141956555.4,102571.7188,2107145.531,48250000,0.328549625
ruby,kripke.exe,1,0.2166,88660714.29,460553571.4,94910714.29,1042428571,5875000,1821428.571,196428.5714,71428.57143,0,3.116071429,187123854.6,40796800.92,938.7142857,19688.70536,5857142.857,0.1020686071
ruby,kripke.exe,32,0.0666,911562500,2270437500,664750000,6023062500,4312500,0,0,0,0,1156.5625,657210291.6,144688046.4,105811.6875,2107277.156,45250000,0.4647587188
ruby,kripke.exe,1,0.3166,135946428.6,682696428.6,141607142.9,1566785714,7178571.429,1821428.571,232142.8571,71428.57143,0,11.25892857,268661226.5,40751056.82,938.7142857,19688.71429,6839285.714,0.1484236518
ruby,kripke.exe,32,0.0833,611375000,2619000000,603312500,6222375000,6000000,0,0,0,0,1130.5,942921705.6,147691184.8,105875.6875,2107279.156,46875000,0.6251089375
ruby,kripke.exe,1,0.05,1964285.714,20232142.86,3982142.857,37053571.43,839285.7143,446428.5714,17857.14286,17857.14286,0,11.60714286,12435917.65,10225832.73,938.7142857,19688.70536,1160714.286,0.00702525
ruby,kripke.exe,32,0.0666,68500000,143375000,49937500,386625000,0,0,0,0,0,1125.875,45463141.78,38113945.25,102539.75,2107144.531,4937500,0.06323790625
ruby,kripke.exe,1,0.0333,4000000,31125000,6910714.286,63910714.29,910714.2857,446428.5714,17857.14286,17857.14286,0,4.178571429,17893017.93,10232736.6,938.7142857,19688.71429,1142857.143,0.009978446429
ruby,kripke.exe,32,0.0833,65312500,169687500,54687500,440500000,0,0,0,0,0,1145.5625,65116984.13,37561611.03,105844.6875,2107278.188,5312500,0.06949625
ruby,kripke.exe,1,0.05,7375000,49303571.43,11767857.14,108750000,1035714.286,446428.5714,17857.14286,17857.14286,0,7.446428571,27071546.38,10276397.02,938.7232143,19688.72321,1303571.429,0.01366149107
ruby,kripke.exe,32,0.0666,84937500,247500000,78000000,640062500,0,0,0,0,0,1163.84375,98027964.94,36458187.09,102541.6563,2107144.594,5500000,0.08753075
ruby,kripke.exe,1,0.05,11910714.29,74464285.71,18571428.57,170696428.6,1214285.714,446428.5714,17857.14286,17857.14286,0,9.464285714,39876800.61,10306549.67,938.7232143,19688.72321,1446428.571,0.01870617857
ruby,kripke.exe,32,0.0833,99062500,338000000,102500000,861562500,0,0,0,0,0,1220.09375,142513373.3,36571710.31,105876.7188,2107279.188,6375000,0.1079119688
ruby,kripke.exe,1,0.0833,17892857.14,107017857.1,27339285.71,250946428.6,1571428.571,446428.5714,17857.14286,17857.14286,0,10.54464286,56320652.22,10258023.8,938.7232143,19688.72321,1571428.571,0.0248691875
ruby,kripke.exe,32,0.0666,125125000,461500000,137625000,1173875000,0,0,0,0,0,1131.9375,193618436,35662840.28,102540.7188,2107144.563,6937500,0.1324437813
ruby,kripke.exe,1,0.1,10750000,111267857.1,21553571.43,204285714.3,4714285.714,2428571.429,142857.1429,107142.8571,0,4.321428571,66738341.66,54451570.92,938.7232143,19688.73214,6982142.857,0.03720175
ruby,kripke.exe,32,0.0666,179187500,587937500,169875000,1369812500,1937500,1937500,0,0,0,1203.03125,235408708.5,202847979.5,102540.7188,2107144.563,70312500,0.2178254063
ruby,kripke.exe,1,0.1166,24678571.43,182553571.4,38821428.57,376535714.3,4803571.429,2375000,142857.1429,107142.8571,0,10.58035714,98328798.48,54410753.71,938.7321429,19688.72321,7321428.571,0.1084163482
ruby,kripke.exe,32,0.0833,239062500,857937500,239937500,2038250000,2375000,2000000,0,0,0,1212,346663996.8,197482523.2,102541.6563,2107144.594,65125000,0.2796180625
ruby,kripke.exe,1,0.1666,48125000,301660714.3,67642857.14,664392857.1,5928571.429,2392857.143,142857.1429,107142.8571,0,6.178571429,150988553.8,54356943.77,938.7142857,19688.71429,7553571.429,0.07753708036
ruby,kripke.exe,32,0.0833,314625000,1284375000,344062500,3058375000,3875000,1937500,0,0,0,1204.375,531111797.5,196509103.3,102540.7188,2107144.563,64375000,0.3862388125
ruby,kripke.exe,1,0.2333,80875000,468303571.4,107982142.9,1067107143,7910714.286,2428571.429,160714.2857,107142.8571,0,11.4375,224724403.4,54479372.46,938.7232143,19688.72321,8517857.143,0.1075937232
ruby,kripke.exe,32,0.0666,429937500,1889312500,494812500,4523500000,5937500,2000000,0,0,0,1159.9375,789144705.7,196211742.3,105842.7188,2107278.125,70750000,0.498857625
ruby,kripke.exe,1,0.3166,123000000,682625000,159839285.7,1585053571,10642857.14,2482142.857,178571.4286,107142.8571,0,4.973214286,319506255.1,54440756.58,938.7232143,19688.72321,8910714.286,0.1516639643
ruby,kripke.exe,32,0.0833,581812500,2673875000,690562500,6423500000,6812500,1937500,0,0,0,1180.09375,1120510532,197920111.9,102540.7188,2107144.563,69875000,0.6716910625
ruby,kripke.exe,1,0.1666,25696428.57,240142857.1,45321428.57,447250000,9446428.571,4821428.571,428571.4286,214285.7143,0,7.473214286,136585993.9,108950281.9,938.7142857,19688.70536,12339285.71,0.07976814286
ruby,kripke.exe,32,0.0833,331062500,1180562500,319000000,2689875000,3750000,2562500,0,0,0,1159.8125,464657313,386377757.8,105844.6875,2107278.188,183875000,0.4785101875
ruby,kripke.exe,1,0.2666,67660714.29,437553571.4,86803571.43,913250000,9803571.429,4750000,446428.5714,214285.7143,0,4.205357143,209008271.6,108750571.3,938.7142857,19688.71429,14625000,0.1233638661
ruby,kripke.exe,32,0.0833,473375000,1842125000,462437500,4270562500,5500000,2937500,0,0,0,1202.96875,733275837.4,387774456.4,105845.6563,2107278.219,159312500,0.618127
ruby,kripke.exe,1,0.4,137767857.1,766714285.7,155982142.9,1690160714,12285714.29,4785714.286,500000,214285.7143,0,4.008928571,329783686.5,108836144.6,938.7232143,19688.73214,16017857.14,0.1860716964
ruby,kripke.exe,32,0.0833,735125000,3087125000,733250000,7211375000,9437500,2625000,0,0,0,1155.90625,1156440687,382695078.4,105842.7188,2107278.125,138500000,0.8531725
ruby,kripke.exe,1,0.5666,236053571.4,1227660714,252892857.1,2778142857,15892857.14,4857142.857,553571.4286,214285.7143,0,7.410714286,498857283.8,108928260.9,938.7321429,19688.72321,16946428.57,0.2762410357
ruby,kripke.exe,32,0.0833,1116375000,4668000000,1093625000,11060562500,12500000,2500000,0,0,0,1140.03125,1693339345,380585954.4,105844.6875,2107278.188,127375000,1.178528219
ruby,kripke.exe,1,0.8,362017857.1,1819982143,377321428.6,4176250000,18767857.14,4875000,589285.7143,232142.8571,0,3.75,716239725.3,108787776.6,938.7142857,19688.71429,18196428.57,0.3958567143
ruby,kripke.exe,32,0.1,1549437500,6909125000,1565687500,16282562500,17187500,2875000,0,0,0,1198.71875,2510248012,435328354.7,105844.6875,2107278.188,131250000,1.631496031
ruby,kripke.exe,1,0.0666,4875000,53464285.71,10500000,97446428.57,2232142.857,1214285.714,53571.42857,53571.42857,0,9.258928571,33030751.72,27294497.28,938.7142857,19688.70536,3089285.714,0.01843273214
ruby,kripke.exe,32,0.0666,113812500,313937500,97250000,769375000,0,0,0,0,0,1118.78125,113937122.7,99713831.91,102539.75,2107144.531,13375000,0.1160312187
ruby,kripke.exe,1,0.0666,10107142.86,82285714.29,18285714.29,168446428.6,2464285.714,1214285.714,53571.42857,53571.42857,0,4.321428571,47659273.02,27387815.35,938.7232143,19688.72321,3160714.286,0.02464213393
ruby,kripke.exe,32,0.0833,124250000,410062500,122125000,997875000,1125000,0,0,0,0,1162.25,168809557,99976800.47,105844.6875,2107278.188,14375000,0.143278375
ruby,kripke.exe,1,0.1,18946428.57,130500000,31250000,287321428.6,2803571.429,1214285.714,53571.42857,53571.42857,0,5.25,72082532.75,27332649.34,938.7232143,19688.72321,3375000,0.03436492857
ruby,kripke.exe,32,0.0666,152312500,570937500,166812500,1396812500,2000000,0,0,0,0,1179.78125,246661194.9,96251453.38,102540.7188,2107144.563,15312500,0.1791188437
ruby,kripke.exe,1,0.1166,31267857.14,197928571.4,49410714.29,453500000,3267857.143,1232142.857,53571.42857,53571.42857,0,7.526785714,106226245.9,27266759.52,938.7232143,19688.72321,4053571.429,0.04547803571
ruby,kripke.exe,32,0.0833,214750000,832187500,243750000,2066375000,1937500,0,0,0,0,1143.75,374183396,99747395.34,102571.7188,2107145.531,16750000,0.2323670625
ruby,kripke.exe,1,0.15,47089285.71,284625000,72732142.86,667178571.4,4178571.429,1232142.857,71428.57143,53571.42857,0,4.553571429,150112091.2,27430999.83,938.7232143,19688.72321,4464285.714,0.06360147321
ruby,kripke.exe,32,0.0833,276625000,1175062500,338687500,2912875000,3875000,0,0,0,0,1154.71875,528754315.2,98518717.34,102571.7188,2107145.531,18312500,0.3152921875
ruby,kripke.exe,1,0.0333,2428571.429,15053571.43,3625000,32321428.57,589285.7143,392857.1429,17857.14286,17857.14286,0,5.1875,8386269.741,6687231.116,938.7142857,19688.71429,750000,0.006308205357
ruby,kripke.exe,32,0.0666,48375000,98562500,38750000,296562500,0,0,0,0,0,873.53125,31807194.84,24605560.88,105844.7188,2107278.188,9500000,0.05252828125
ruby,kripke.exe,1,0.0333,4125000,23910714.29,5785714.286,53696428.57,589285.7143,375000,17857.14286,17857.14286,0,5.151785714,12322379.7,6768721.955,938.7321429,19688.72321,821428.5714,0.008630866071
ruby,kripke.exe,32,0.0833,55812500,131312500,47500000,379062500,0,0,0,0,0,797.96875,44587557.66,23764445.59,105876.6875,2107279.188,8812500,0.06015565625
ruby,kripke.exe,1,0.05,7071428.571,38821428.57,9392857.143,89732142.86,839285.7143,375000,17857.14286,17857.14286,0,4.258928571,18908716.97,6760526.205,938.7232143,19688.73214,857142.8571,0.01135904464
ruby,kripke.exe,32,0.0833,72000000,193937500,64312500,536750000,0,0,0,0,0,885,68141213.91,24406278.94,105844.6875,2107278.188,9187500,0.07461134375
ruby,kripke.exe,1,0.05,11125000,59607142.86,14428571.43,139964285.7,964285.7143,392857.1429,17857.14286,17857.14286,0,5.1875,28121004.04,6787502.83,938.7232143,19688.72321,910714.2857,0.01520152679
ruby,kripke.exe,32,0.0833,91812500,275500000,86000000,741187500,0,0,0,0,0,808.09375,101613999.8,24044192.09,102540.75,2107144.563,8125000,0.08666778125
ruby,kripke.exe,1,0.0666,16446428.57,86464285.71,20910714.29,204892857.1,1339285.714,392857.1429,17857.14286,17857.14286,0,4.053571429,39958640.53,6736933.125,938.7232143,19688.72321,1035714.286,0.02042979464
ruby,kripke.exe,32,0.0666,98625000,352812500,102812500,915312500,0,0,0,0,0,892.75,142509481.9,24051735.75,102538.8125,2107144.5,7750000,0.1059724687
ruby,kripke.exe,1,0.05,5089285.714,31928571.43,7482142.857,68482142.86,1178571.429,767857.1429,53571.42857,17857.14286,0,9.508928571,17142128.69,13552251.07,938.7232143,19688.72321,1642857.143,0.01279092857
ruby,kripke.exe,32,0.0833,67062500,173625000,62500000,494875000,0,1937500,0,0,0,894.34375,61868350.59,48128307.41,102540.7188,2107144.563,23062500,0.09184453125
ruby,kripke.exe,1,0.05,10321428.57,56589285.71,12678571.43,126696428.6,1232142.857,767857.1429,53571.42857,17857.14286,0,5.330357143,26188501.2,13529604.96,938.7142857,19688.70536,1803571.429,0.01770385714
ruby,kripke.exe,32,0.0666,86000000,257750000,81000000,694750000,0,1937500,0,0,0,914.0625,93660197.41,48060364.47,102540.7188,2107144.563,18500000,0.1115462813
ruby,kripke.exe,1,0.0833,19107142.86,97767857.14,21321428.57,223875000,1535714.286,767857.1429,53571.42857,17857.14286,0,7.205357143,41304454.08,13520913.05,938.7232143,19688.73214,1946428.571,0.02593095536
ruby,kripke.exe,32,0.0833,122687500,417812500,117187500,1079750000,0,2000000,0,0,0,813.0625,142252723.3,45712938.81,105844.6875,2107278.188,18000000,0.139584875
ruby,kripke.exe,1,0.1,31375000,155357142.9,33446428.57,359821428.6,1892857.143,785714.2857,53571.42857,35714.28571,0,3.205357143,62377783.1,13583246.87,938.7321429,19688.72321,2071428.571,0.03710445536
ruby,kripke.exe,32,0.0833,174187500,634062500,166437500,1602312500,500000,2000000,0,0,0,889.4375,214488118.2,45785452.81,105876.6875,2107279.188,15687500,0.1804072812
ruby,kripke.exe,1,0.1166,47214285.71,229535714.3,49000000,534964285.7,2392857.143,785714.2857,71428.57143,35714.28571,0,2.821428571,89613793.73,13499910.77,938.7232143,19688.72321,2267857.143,0.05162208036
ruby,kripke.exe,32,0.0833,223562500,873812500,217812500,2168062500,2000000,2000000,0,0,0,938.875,317113864.9,50449963.28,105876.6875,2107279.188,14812500,0.2307389688
ruby,kripke.exe,1,0.0166,1142857.143,7250000,1785714.286,15553571.43,267857.1429,196428.5714,0,0,0,3.3125,4156509.33,3439779.473,938.7232143,19688.73214,303571.4286,0.003362080357
ruby,kripke.exe,32,0.0666,39437500,65375000,27500000,208562500,0,0,0,0,0,815.90625,15769093.13,13268822.66,105844.7188,2107278.188,2000000,0.03563134375
ruby,kripke.exe,1,0.0333,1857142.857,10928571.43,2767857.143,24660714.29,303571.4286,196428.5714,0,0,0,6.285714286,5970380.955,3387247.509,938.7232143,19688.72321,339285.7143,0.004226375
ruby,kripke.exe,32,0.0833,42375000,79312500,31437500,243187500,0,0,0,0,0,832.90625,22457071.13,12583083.25,105844.6875,2107278.188,1937500,0.04008421875
ruby,kripke.exe,1,0.0333,3035714.286,17053571.43,4392857.143,39732142.86,339285.7143,196428.5714,0,0,0,10.73214286,9063499.554,3379211.554,938.7232143,19688.72321,392857.1429,0.0057683125
ruby,kripke.exe,32,0.0666,48250000,103500000,38437500,305875000,0,0,0,0,0,858.09375,33952615.03,12850343.53,105844.6875,2107278.188,2000000,0.0454163125
ruby,kripke.exe,1,0.05,4535714.286,25428571.43,6660714.286,60375000,410714.2857,196428.5714,0,0,0,4.410714286,13322680.99,3399026.473,938.7321429,19688.72321,410714.2857,0.007422785714
ruby,kripke.exe,32,0.0666,53875000,134750000,47375000,383125000,0,0,0,0,0,845.125,49328033.59,12682912.59,105844.7188,2107278.188,2000000,0.0502168125
ruby,kripke.exe,1,0.05,6446428.571,36178571.43,9571428.571,86839285.71,517857.1429,196428.5714,0,0,0,5,18789316.19,3351615.161,938.7232143,19688.72321,464285.7143,0.009389553571
ruby,kripke.exe,32,0.1,63062500,176875000,59250000,489750000,0,0,0,0,0,837.21875,66890978.63,11907734.78,105876.6875,2107279.188,2000000,0.05785153125
ruby,kripke.exe,1,0.0166,1517857.143,14125000,2767857.143,26250000,589285.7143,285714.2857,17857.14286,0,0,8.410714286,8411668.42,6679616.125,938.7142857,19688.71429,803571.4286,0.005788383929
ruby,kripke.exe,32,0.0833,48375000,99937500,34437500,271687500,0,0,0,0,0,942.8125,30000831.91,24555735.28,102571.7188,2107145.531,7562500,0.04381075
ruby,kripke.exe,1,0.0333,3232142.857,23017857.14,4928571.429,47696428.57,589285.7143,285714.2857,17857.14286,0,0,2.607142857,12350738.14,6686729.857,938.7232143,19688.72321,857142.8571,0.008180839286
ruby,kripke.exe,32,0.0666,56187500,131437500,42937500,350500000,0,0,0,0,0,923.375,45354874.81,24671281.5,105844.6875,2107278.188,7375000,0.05546103125
ruby,kripke.exe,1,0.05,6178571.429,37928571.43,8535714.286,83732142.86,839285.7143,285714.2857,17857.14286,0,0,5.651785714,18944179.94,6716844.116,938.7232143,19688.72321,875000,0.01123564286
ruby,kripke.exe,32,0.0833,64687500,182750000,55250000,473437500,0,0,0,0,0,930.25,67685377.63,24278822.47,105844.6875,2107278.188,7562500,0.06983459375
ruby,kripke.exe,1,0.05,10250000,58714285.71,13571428.57,133982142.9,928571.4286,285714.2857,17857.14286,0,0,3.089285714,28106602.13,6753323.643,938.7232143,19688.72321,1000000,0.01488753571
ruby,kripke.exe,32,0.0833,82250000,264812500,76500000,675000000,0,0,0,0,0,849.375,101489471.2,24591389.97,105844.6875,2107278.188,7687500,0.0849798125
ruby,kripke.exe,1,0.0666,15535714.29,85535714.29,20053571.43,198839285.7,1232142.857,303571.4286,17857.14286,0,0,2.607142857,39986943.86,6746409.161,938.7232143,19688.73214,1053571.429,0.01984534821
ruby,kripke.exe,32,0.0666,99375000,361062500,100125000,905437500,0,0,0,0,0,866.96875,138014784.5,23545443.44,105876.6875,2107279.188,7500000,0.1051846875
ruby,kripke.exe,1,0.0333,3410714.286,30285714.29,5803571.429,56821428.57,1160714.286,589285.7143,53571.42857,17857.14286,0,5.321428571,17121712.26,13535158.9,938.7321429,19688.72321,1482142.857,0.01176558036
ruby,kripke.exe,32,0.0666,67125000,173062500,52875000,434312500,0,0,0,0,0,907.5625,61297715.13,49223591.41,105844.6875,2107278.188,19750000,0.07995353125
ruby,kripke.exe,1,0.05,8678571.429,54964285.71,10982142.86,115125000,1214285.714,589285.7143,53571.42857,17857.14286,0,4.098214286,26166601.29,13520770.81,938.7142857,19688.71429,1750000,0.01602452679
ruby,kripke.exe,32,0.0833,89000000,265562500,74062500,658312500,0,0,0,0,0,870.78125,93699917.81,48090560.19,105876.6875,2107279.188,17000000,0.0952745625
ruby,kripke.exe,1,0.0666,17428571.43,96107142.86,19625000,212196428.6,1500000,589285.7143,53571.42857,17857.14286,0,4.571428571,41266956.95,13432004.54,938.7232143,19688.72321,2196428.571,0.0260241875
ruby,kripke.exe,32,0.0666,117875000,403000000,104000000,984125000,0,0,0,0,0,884.5,141506143.7,46227764.63,105876.6875,2107279.188,14687500,0.1255226875
ruby,kripke.exe,1,0.0833,29678571.43,153678571.4,31732142.86,348089285.7,1946428.571,589285.7143,53571.42857,17857.14286,0,9.857142857,62408815.63,13623500.38,938.7232143,19688.73214,1964285.714,0.03548800893
